,Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Games Played
Nikola Jokić,Nikola Jokić,36:16,11.35,20.0,0.5675,1.25,4.15,0.3012048192771084,5.0,6.4,0.78125,3.25,9.5,12.75,9.8,1.2,0.8,2.9,2.55,28.95,7.85,36:16,0.6344232117812062,0.59875,0.26044999999999996,0.30495,9.425,28.72999999999999,18.93,45.31499999999999,2.11,2.085,9.354999999999999,30.55,130.15000000000003,109.4,14.324999999999998,20
Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,36:15,3.9047619047619047,8.666666666666666,0.45054945054945056,1.5714285714285714,3.857142857142857,0.4074074074074074,1.8095238095238095,1.9523809523809523,0.926829268292683,0.47619047619047616,1.5714285714285714,2.0476190476190474,2.761904761904762,1.6666666666666667,0.42857142857142855,1.3333333333333333,2.142857142857143,11.19047619047619,7.904761904761905,36:15,0.587382523495301,0.5412087912087913,0.4517142857142857,0.272047619047619,2.252380952380953,7.409523809523812,5.0238095238095255,12.242857142857142,1.9238095238095236,1.0333333333333334,13.933333333333332,15.523809523809527,117.9047619047619,115.71428571428571,-1.1523809523809525,21
Aaron Gordon,Aaron Gordon,34:59,5.647058823529412,11.411764705882353,0.4948453608247423,0.5294117647058824,2.2941176470588234,0.23076923076923078,1.5294117647058822,2.9411764705882355,0.5199999999999999,2.7058823529411766,4.470588235294118,7.176470588235294,3.764705882352941,1.0588235294117647,0.8823529411764706,1.7647058823529411,1.8823529411764706,13.352941176470589,4.352941176470588,34:59,0.5254629629629629,0.5180412371134021,0.20223529411764707,0.2730000000000001,8.676470588235293,13.941176470588234,11.388235294117646,15.058823529411768,1.570588235294118,2.5176470588235293,12.8,18.529411764705884,109.6470588235294,112.88235294117646,-0.7588235294117647,17
Jamal Murray,Jamal Murray,34:15,5.75,13.875,0.4144144144144144,2.125,5.0,0.425,2.625,3.0,0.875,0.375,2.625,3.0,7.25,0.25,0.625,2.0,1.875,16.25,3.125,34:15,0.5347153668970056,0.49099099099099097,0.32175,0.19549999999999998,1.35,12.2625,6.8374999999999995,28.25,0.35,1.4625000000000001,10.025,24.550000000000004,113.375,116.25,-1.0374999999999999,8
Michael Porter Jr.,Michael Porter Jr.,30:08,6.714285714285714,14.095238095238095,0.47635135135135137,2.9047619047619047,7.619047619047619,0.38125000000000003,1.0952380952380953,1.4761904761904763,0.7419354838709677,1.6666666666666667,6.380952380952381,8.047619047619047,1.7619047619047619,0.5238095238095238,0.8095238095238095,1.1904761904761905,2.2857142857142856,17.428571428571427,4.142857142857143,30:08,0.5910089135770572,0.5793918918918919,0.5521904761904762,0.10323809523809523,6.066666666666665,22.442857142857143,14.21904761904762,7.776190476190475,0.8285714285714285,2.142857142857143,7.285714285714286,22.12857142857143,114.23809523809524,113.47619047619048,0.4000000000000002,21
Reggie Jackson,Reggie Jackson,24:04,5.523809523809524,10.857142857142858,0.5087719298245613,1.6666666666666667,4.095238095238095,0.40697674418604657,0.8571428571428571,1.3333333333333333,0.6428571428571429,0.38095238095238093,2.0476190476190474,2.4285714285714284,4.523809523809524,0.7619047619047619,0.3333333333333333,1.6666666666666667,2.0,13.571428571428571,1.9047619047619047,24:04,0.5929593874833555,0.5855263157894737,0.390047619047619,0.11619047619047616,1.4523809523809526,8.161904761904761,4.871428571428572,23.414285714285718,1.6000000000000003,1.1952380952380952,14.404761904761907,20.733333333333327,110.33333333333333,115.9047619047619,-0.9095238095238093,21
Christian Braun,Christian Braun,19:20,3.4761904761904763,7.333333333333333,0.4740259740259741,0.6666666666666666,1.619047619047619,0.4117647058823529,1.2857142857142856,1.7619047619047619,0.7297297297297297,0.9047619047619048,3.2857142857142856,4.190476190476191,2.0,0.38095238095238093,0.23809523809523808,0.7142857142857143,1.619047619047619,8.904761904761905,0.23809523809523808,19:20,0.5490956072351422,0.5194805194805195,0.2372380952380952,0.2969047619047619,5.157142857142857,17.06666666666667,11.023809523809526,12.48095238095238,0.9095238095238097,0.8857142857142858,8.085714285714285,18.26190476190476,110.14285714285714,115.85714285714286,-2.6095238095238087,21
Zeke Nnaji,Zeke Nnaji,11:44,1.3157894736842106,2.6842105263157894,0.4901960784313726,0.15789473684210525,0.3684210526315789,0.42857142857142855,0.8947368421052632,1.4736842105263157,0.6071428571428572,1.2105263157894737,1.105263157894737,2.3157894736842106,0.42105263157894735,0.15789473684210525,0.5263157894736842,0.5263157894736842,1.368421052631579,3.6842105263157894,-4.105263157894737,11:44,0.5527479469361971,0.5196078431372549,0.09624013157894735,0.5173859649122807,10.44736842105263,12.215789473684211,11.568421052631582,5.231578947368422,0.5947368421052632,3.521052631578948,18.312828947368423,15.5,100.36842105263158,115.15789473684211,-8.089473684210525,19
Peyton Watson,Peyton Watson,10:50,1.9473684210526316,3.8421052631578947,0.5068493150684932,0.21052631578947367,1.0,0.21052631578947367,0.42105263157894735,0.8421052631578947,0.5,0.42105263157894735,1.4736842105263157,1.894736842105263,0.7368421052631579,0.5263157894736842,1.0,0.5789473684210527,1.4210526315789473,4.526315789473684,-1.105263157894737,10:50,0.5372313843078461,0.5342465753424658,0.2321052631578948,0.3922631578947368,3.857894736842105,8.757894736842104,6.531578947368421,5.88421052631579,1.3210526315789475,6.257894736842106,10.915789473684212,13.689473684210524,104.94736842105263,111.47368421052632,-3.8526315789473684,19
Jalen Pickett,Jalen Pickett,0:43,0.8181818181818182,1.8181818181818181,0.45000000000000007,0.45454545454545453,1.2727272727272727,0.35714285714285715,0.18181818181818182,0.18181818181818182,1.0,0.09090909090909091,0.8181818181818182,0.9090909090909091,0.6363636363636364,0.2727272727272727,0.0,0.5454545454545454,0.6363636363636364,2.272727272727273,0.2727272727272727,0:43,0.5986590038314177,0.575,,,1.4727272727272727,6.481818181818181,3.854545454545455,13.072727272727274,1.1818181818181819,0.0,,13.627272727272727,76.36363636363636,121.54545454545455,-9.790909090909091,11
Collin Gillespie,Collin Gillespie,0:43,0.8,1.9,0.4210526315789474,0.3,1.2,0.25,0.1,0.1,1.0,0.0,0.3,0.3,0.8,0.5,0.0,0.4,0.9,2.0,-0.6,0:43,0.51440329218107,0.5000000000000001,,,0.0,6.2700000000000005,3.09,13.440000000000001,1.9799999999999998,0.0,,11.309999999999999,107.2,117.2,-3.8900000000000006,10
Braxton Key,Braxton Key,0:43,0.16666666666666666,0.8333333333333334,0.19999999999999998,0.0,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0,0.5,0.5,0.8333333333333334,0.0,0.0,0.0,0.5,0.5,-1.6666666666666667,0:43,0.25510204081632654,0.19999999999999998,0.5833333333333334,0.0,0.0,19.849999999999998,10.0,10.549999999999999,0.0,0.0,8.333333333333334,29.400000000000002,111.5,118.16666666666667,13.016666666666667,6
D'Angelo Russell,D'Angelo Russell,36:11,6.428571428571429,13.19047619047619,0.4873646209386282,2.238095238095238,5.476190476190476,0.40869565217391307,2.0476190476190474,2.6190476190476186,0.7818181818181819,0.38095238095238093,3.0,3.380952380952381,6.571428571428571,0.8095238095238095,0.5714285714285714,1.8095238095238095,2.0,17.14285714285714,2.1904761904761907,36:11,0.597609561752988,0.572202166064982,0.4136190476190476,0.22652380952380952,0.8476190476190475,11.480952380952383,6.433333333333333,32.25714285714285,1.3190476190476192,2.042857142857143,12.028571428571427,22.44285714285714,115.0,114.9047619047619,2.2238095238095235,21
Anthony Davis,Anthony Davis,34:09,8.599999999999998,15.75,0.5460317460317459,0.15,0.55,0.2727272727272727,5.500000000000001,6.55,0.8396946564885498,3.3,9.15,12.45,3.25,1.0500000000000003,2.8,2.1,2.85,22.85,1.1,34:09,0.6131923572348648,0.5507936507936506,0.04209999999999999,0.3931,11.865000000000002,26.055000000000007,19.270000000000003,17.03,1.42,6.56,9.524999999999999,26.135,125.15,105.9,6.010000000000001,20
Austin Reaves,Austin Reaves,31:20,4.761904761904762,10.238095238095237,0.4651162790697675,1.2380952380952381,3.9523809523809526,0.3132530120481928,2.9523809523809526,3.4761904761904763,0.8493150684931507,0.9047619047619048,3.761904761904762,4.666666666666667,4.714285714285714,1.0476190476190477,0.09523809523809523,2.380952380952381,1.4761904761904763,13.714285714285714,-2.4761904761904763,31:20,0.5827128520556815,0.5255813953488373,0.37438095238095237,0.3880476190476191,3.538095238095238,12.909523809523808,8.56190476190476,22.176190476190477,1.7000000000000002,0.2761904761904762,16.861904761904764,21.23333333333333,110.71428571428571,114.71428571428571,-0.6571428571428575,21
